CourseId,Review,Label
writing-for-business,amazing course!simple and to the point,5
writing-for-business,Dr. Quentin kept the course engaging. Finished it in 4 days because of the way she taught. The course is extremely useful and the lessons will stick. The practical applications of this course is endless.,5
writing-for-business,Great way to learn the techniques of good writing. Thanks Coursera and the tutors.,5
writing-for-business,"I loved this course lot.I felt confident listening to Dr. Quentin,Dave,and William.",5
writing-for-business,"Great content, Great Instructor and Great Presentation",5
writing-for-business,"The Specialization on Business writing: taught me how to speak with authority, To value Clarity and brevity in my sentence structure, and always revise my work.",5
writing-for-business,"Interesting, Short and to the point lecture videos.",5
writing-for-business,"A life changing course, width great instructors",5
writing-for-business,"If you want to be a professional writer, go for this course!",5
writing-for-children,I love this course! It is very inspiring and full of great ideas!,5
writing-for-children,Fantastic practice for creative writing. Informative and fun. I recommend!,5
writing-for-children,"es muy bueno, por que te ayuda a aprender lo basico y un poco mas",5
writing-for-children,Simple but complete. Great introduction to the bussiness,5
writing-for-children,Curso excelente! Com Ã³timas dicas para melhorar como escritor.,5
writing-for-children,I found the course to be a very good introduction and review for beginner writers and also experienced writers who just need a refresher of sorts. Comments from peers are the most helpful and motivational aspect of the course.,4
writing-for-children,"I loved it. The best course I've done in Coursera so far. It gave me the energy, tools and encouragement to write again. Would totally recommend it!",5
writing-for-children,"The course is great! However, there are no written examples of expectations for weeks 4 and 5 At least David Hill shows examples after lectures. Not everyone is an audible learner therefore written examples should be posted for week 5",4
writing-for-children,"While the information is certainly good, and I enjoyed listening to David Hill, it is too basic for me. I was looking for something that wasn't an introductory course, but I took it thinking the peer reviews would be worth it. I had a difficult time downloading peer writing to review, and I never got any feedback on my assignment. I also went to the forums for discussion, but there wasn't anyone adding new information. It seems like a ghost class without any real live students. Since it is not interactive in any way, I am just spinning my wheels. Not worth the effort.",3
writing-for-children,"I loved the experience ,This platform is great is a great place to study",5
writing-for-children,"""Writing for Young Readers: Opening the Treasure Chest"" was great! I actually completed a children's book text during the course, and created chapters and framework for another. Classmates also gave great feedback. You get out of it what you put into it.",5
writing-for-children,Excelente oportunidad para el que reciÃ©n empieza a escribir!,5
writing-for-children,A very goo,5
writing-for-children,Un excelente curso para iniciarse en el mundo de escritura o para profundizar mÃ¡s en este Ã¡mbito.,5
writing-for-children,This was a great class! I learned a lot and had a wonderful time with the course.,5
writing-for-children,Muy bueno y completo. AdemÃ¡s de la teoria hay varios ejercicios practicos que son de gran ayuda.,5
writing-for-children,"Wonderful course!!! I got so much from the lectures, interviews, and exercise. I found the course very informative with valuable tips. I am new to the writing world and am excited to embark in the journey. This course helped pave the way in what to expect. Thank-you so much for the course!!!",5
writing-for-children,"This course is great so far - really helpful and specific - but I feel like there is an unnecessary amount of repetition of certain points. We were told ""use your own experiences to fuel your stories"" in 2 videos with David Hill, a reading assignment and then again in a video talking to another author. While I appreciate the ""look, they say it too!"" idea of backing up their ideas, I feel like this is overkill.",4
writing-for-children,"Fue un curso maravilloso! Muy interesante y con muy buenas pautas, perfecto para los que amamos la escritura",5
writing-for-children,"The course gave me some insight into the processes involved in editing and seeking publication. However, I feel it was too skewed toward writing for VERY young readers, whereas it was marketed as including Young Adult fiction.",4
writing-for-children,"The course was good, was helpful and the peers were respectful.",5
writing-for-children,Great course to learn the basics of writing and to get a broader view on what i means to be an author of children's fiction.,4
writing-for-children,Fantastic ...,5
writing-for-children,I enjoyed a lot! Congratulations!,5
writing-for-children,A really enjoyable course that was helpful and enlightening. It got my creative juices flowing and gave me some tips and tools to help me along the way. Recommended to anyone interested in writing anything.,5
writing-for-children,"While I found the content and instructors to be very good, I don't feel I received any true constructive criticism that will help me with my writing. I would have preferred having an instructor review my work and provide proper feedback. I understand it costs to have someon",3
writing-for-children,"This is the first MOOC I did and it was a great experience. The instructors and guests were pleasant and informative. The assignments were fun to do and the peer reviews were all respectful, most were very constructive.Would recommend!",4
writing-for-children,It was a good learning experience. This course certainly helped me to know as to know to bring out creativity in a structured way. The guest lectures were very informa,5
writing-for-children,"Un curso muy provechoso y ameno. Aunque, me gustarÃ­a que incluyeran mÃ¡s entrevistas o material propio de autores mÃ¡s clÃ¡sicos.",5
writing-for-children,it's a great course ;),5
writing-for-children,es una guÃ­a muy completa y de sencilla explicaciÃ³n para aquellos que amamos las letras y queremos sacarle a nuestra imaginaciÃ³n el mÃ¡ximo provecho.,5
writing-for-children,Muy interesante y Ãºtil. Ameno y motivador. Los tutores y el equipo del curso siempre estÃ¡n disponibles para lo que haga falta. Mil gracias por esta oportunidad.<3,5
writing-for-children,Very good :),4
writing-for-children,"Me gusto el curso, me brindo herramientas Ãºtiles para estructurar las ideas para escribir historias y llevarlas de distintas maneras al papel, por asÃ­ decirlo. Disfrute no sÃ³lo el curso, tambiÃ©n las tareas por hacer.",5
writing-for-children,"Very good course which I'd highly recommend to writer beginners and those, like myself, who need to brush up and learn a few more techniques. All the lessons were very useful and the assignments were challenging and interesting",5
writing-for-children,"Very generic advice although the interviews with children's writers were illuminating and helpful. The marking system was inaccurate, for example it deducted marks for submitting an assignment over word count when it wasn't! Good, solid advice about setting character, scene and place and ideas to help you out of writer's block. The two main presenters were very knowledgeable and it was pitched to an international audience. Some of the activities were repetitious but I guess the craft of writing is but there was a sense of the course tapering away at the end with a proposal letter to a publisher with very little exemplar material being provided to assist.",2
writing-for-children,"Este curso me ha parecido conciso, interesante y prÃ¡ctico. Muy bien estructurado.",5
writing-for-children,This course was very helpful and contained valuable information for a beginning writ,5
writing-for-children,I've learned so much from this course. Not just about the whole writing process but also some valuable information on how to get your work published. Thanks for opening this treasure chest for new writers like me! Cheers!,4
writing-for-children,Perfect,5
writing-for-children,"I love this course, It is really helping me improve my writing skills, and grow my love of writing. :)",5
writing-for-children,"This is one of the best courses on writing for young readers that I have come across. Of course, I have not taken many courses on writing. However, for a amateur writer like me, this course has provided enough fodder for thought and action. It has shown the path to be taken by a new writer, both in terms of developing the writing skills and providing information on editing and publishing. I would recommend this course to all those who aspire to be an author",5
writing-for-children,Great class to take if you're a beginner or more of an advanced writer to refresh your learning on the subject. Love how I also got to learn about the editing and publishing process as well. Definitely would not have minded if the class were a few weeks longer. Very glad I signed up and took this course. I am more motivated to continue my life as a writer.,5
writing-for-children,Wonderful course. Strongly recommended for all new authors.,5
writing-for-children,"Loved this course! I just wished there was a better system for peer reviews, because I couldn't get any helpful tips or feedbackthrough them.",4
writing-for-children,"I Love this Course. It challenges me to write. It makes me believe I can be a good writer, may be an author.Thank you Commonwealth Education Trust Team.",4
writing-for-children,Wonderful course! Thank you!,5
writing-for-children,I had so much fun in this course. It balances information with practice and is a great course to take.,5
writing-for-children,Really,5
writing-for-children,"Very helpful and informative, not mention motivating!",5
writing-for-children,Thanks for this clear and useful course))!,5
writing-for-children,Writing for Young Readers course was very interesting and packed with great brainstorming topics to launch your writing assignments.,5
writing-for-children,May Allah gives you success.well do e Job,5
writing-for-children,Very useful. Nicely put together. Lots of information. Explained very simply.,5
writing-for-children,"This is one of my favourite courses, it is very interesting and I was able to grow as a writer.",5
writing-for-children,ProGreat introductory creative writing course.ConNeed to create a more structured approach for people when they are giving feedback.,4
writing-for-children,I loved it all!,4
writing-for-children,I love this at the most,5
writing-for-children,I found this course a very inspiring a thoughtful experience. It gives you direction provides you a meaningful path to follow.,4
writing-for-children,Learning never should be assumed by the source. Online sources too can outshine other platforms. This course is doing wonders to me and is definitely making me a better writer.,5
writing-for-children,I had a great time learning . It was fun as well as informative. Maybe we can have a story competition in another of your courses.,4
writing-for-children,Amazing course I love it. I learned a lot about how to write for young readers.thank you,5
writing-for-children,A very introductory course that helps in getting an idea on how to write for young readers. I found it quite useful.,4
writing-for-children,"Kind of basic about the writing stuff, i wish it work more about audience and characteristics of each age. Very useful the second part of the course, about editing.",3
writing-for-children,David Hill is simply superb with clarity and focus on small small things that matter for young writers and readers alike. Blessed to have attended this course.,5
writing-for-children,what I loved better was the possibility of rescheduling the deadlines :-) I work in the peruvian rainforest and sometimes there is no access to internet for a good while,5
writing-for-children,"just right tone, speed, ecouragement",5
writing-for-children,loving this course so far,5
writing-for-children,"This course is fantastic, it show me lots of things that end up help me with my work!",5
writing-for-children,"Great course for beginners, simple and encouraging. I highly recommend it!",5
writing-for-children,"This course has some very distinct and informative material which was terrific for learning about writing for young readers. I particularly found Maria Gill's modules very informative, encouraging and well presented.What I found REALLY disheartening, was that we as students (who aren't qualified and at times, have questionable English literacy skills), were the ones who were given the task of assessing all of the assessments in this course. I was really hoping for feedback from the industry experienced course creators :( . The other thing that was frustrating is that 'word count' was a criteria. Some students were brutal in their grading because one was over the word count by a few words, so be aware of that, if you are going to undertake this 'course'.This is not so much a course which leads to some sort of exam or qualification (dictionary.cambridge.org) but an independent information acquirement experience.I learnt quite a lot about writing and publishing and would encourage you to do this course, as it does contain some great information and tips, just be aware that grading is based on newbies like us and sometimes the feedback can be a bit disheartening but just persevere and you will learn lots. These people really know what they are talking about.",4
writing-for-children,"The course 'Writing for Young Readers: Opening the Treasure Chest' helped me advance in my writing and rethink my approach in way. It also put me in contact with other young authors and going along with them was both inspirational and rewarding.The course lectures are very carefully curated and the two narrators, David Hill and Maria Gill, have made efforts to keep the participatns fascinated in many ways. The interviews with established authors from around the world are very insightful.",5
writing-for-children,"Its a great Course.It has a lot of good recommendations, interviews and tools for new writers.It also has a very good format and the authors that participate communicate good and share very interesting experiences and points of view of what it is for them to write.I think the interaction and forums dont work very good. Ive taken other workshops (not online) but a primarial resource for improving and getting to find out things is the feedback from others.Thank you very much, and when I start publishing Ill get my certificate from this course.",5
writing-for-children,"One of my favorites parts of all the course, was the interview with the playwright. The course is about guiding the participants, or those who want to start to write, with the most important and necessary advices. In addition, the profesor wants to make us understand that writting is more than just a profession: it's passion, and the most effective way of see that point is by hearing a writter who feels that way about litterature active and also pasive.",4
writing-for-children,only just started this course but already enjoying it very much,5
writing-for-children,wonderfull,5
writing-for-children,Very helpful and easy to follow,5
writing-for-children,I liked this course a lot. It really helped me and encouraged me to start writing.,5
writing-for-children,Pretty basi,3
writing-for-children,"Great course to actually get started writing, instead of just having the idea! I got some great tips and a bunch of first drafts that I'll come back to. Thank you so much!",5
writing-for-children,"This is such an amazing course! It really opened my eyes to the fact that writing isn't just putting your ideas in words, it's much more than that, and it's really enlightening and helpful! Thank you so much for all the work that you've put into this course!",5
writing-for-children,I really appreciate being able to do this course for free. It is by far the best course I have done in Coursera yet. The content is great and very well planned. So much to get your inspiration from and qualified to teachers to guide you along the way. What more can one ask for?,5
writing-for-children,"It feels like a privilege to hear published, recognised authors discuss their work and encourage beginners to w",5
writing-for-children,The bese,5
writing-for-children,very convincing and encouraging,5
writing-for-children,"This course was very nice, its objectives were clear and it gave a good panorama of the writing experience. The interviews with writers were interesting and some tips about editing and publishing were really valuable.",4
writing-for-children,Everything you need to start.,5
writing-for-children,"I'm not far into this course, but I believe it will be a great asset to any fledgling writers who want to write for children, or for more experienced writers who want to observe their craft under a new light. Very engaging and helpful.",5
writing-for-children,I have learned so much from this course. Anyone that wants to write for young readers would do well to take this course. Thank you.,5
writing-for-children,I LOVED these instructors! I wish I could take an entire year of classes with them. I felt like they really want the students to succeed. Great course for learning the basics of writing for young readers. They gave us plenty to think about and whetted my desire to write even more! Thanks so much!,5
writing-for-children,Very simplistic in places and preaches their style as if it is the only way sometimes too. However it's a good grounding in the basics and there are some useful exercises.,4
writing-for-children,I really liked this course it was fun and it taught me a lot about the course of writing and publishing.,5
writing-for-children,Very insightful and inspiring! Great hosts and guest speakers.,5
writing-for-children,really amazing :> thank you for this course :>,5
writing-for-children,"I am a beginner wantabee author and publisher, first steps are elementary, as I need. Self paced, life can get in the way. Instructors are wonderful, as are the guest speakers and interviewees Thanks.",5
writing-for-children,"A good but simple introduction to writing. The instructors (particularly David) are friendly and helpful - it's just that nothing is dealt with in any great depth. However, that helps make it good as an introduction.",3
writing-for-children,This course helped me discover the writer inside of me.,5
writing-for-children,"This course is a complete package for those who aspire to be a fiction writer, it teaches all steps right from how to start writing to publishing. For me it was a dream course, really enjoyed it and I wish further course of such kind is available so I could join it . Instructors David Hill and Maria Gill were great and they taught in very effective manners and so were the guest speakers.",5
writing-for-children,Well constructed course.,5
writing-for-children,"I did the MOOC just to break the ice and have a general idea about this world of writing for young audiences. I think the course is fair and quite complete, has some very interesting insights, and the videos as very informative and the perfect lenght (by the time your head can't take more info, they are over). Thank you very much, it has been a pleasure.",4
writing-for-children,This course help me in my writing carrer,5
writing-for-children,Very good course. Many valuable information and advice about writing in general not just aimed at young readers. Would recommand.,5
writing-for-children,I love this course and the tips they provide are tremendously helpful while writing some extract or just some writing work. Thank you :)It's actually fun to be part of this course. I will continue the course till end.,5
writing-for-children,"Provides good basic information. The assignments are simple and can easily be ""passed"" by following directions, not necessarily by writing well. Many reviews say the critiquing is the draw-point of this class, but that is all done by fellow students not by publishing experts or professionals. So while this course ""opens the treasure chest,"" it leaves you a long way from publishable",3
writing-for-children,"This is a great course to get you writing. The interviews with writers are particularly helpful. The assignments are well thought out though there was some confusion when it came to peer reviews and how to assess word count which the staff are trying to sort out. Peer reviews were very varied as some people just wrote one word down which was no help at all, while someone inexperienced wil struggle with this I think the course should include an early module on reading and critically as reviewing someone's work is a great aid to writing and editing your own work. Course paperwork could include a critical checklist to help with peer reviews. I would have found that helpful so that I could be confident Of doing a good job. I think you should also be able to edit your reviews as a mistake will mean your fellow writer could be marked down. All in all though well worth doing. Many Thanks to the tutors, staff and guest writers.",4
writing-for-children,I enjoyed this course to the fullest extent possible. I loved how they made a few short videos every lesson instead of one long one like other courses provide. It made it incredibly manageable and easy to invest time into. It was a great learning experience and I will be looking into furthering my opportunities to become a published author because I now have the confidence and a bit more knowledge on the industry. Thank you so very much.,5
writing-for-children,Extremely helpful for those who love writing for children!,5
writing-for-children,"Excellent! It has interviews from different writers - different cultures, too - and also has basic concepts to start writing. I loved it, it really felt like opening a treasure chest, literally!",5
writing-for-children,"I really enjoy the course and appreciate the feedbacks of all peers. For a full-time employee and mum of a toddler, the flexibility of the course helps a lot.",5
writing-for-children,Well paced. Assignments are very doable and the lectures are well focused.,5
writing-for-children,I enjoyed the course. The videos are simply super. Inspired me so much :),5
writing-for-children,It was a great course. I look forward to more courses.,5
writing-for-children,stimulated.,5
writing-for-children,Thank you all so much for having this course. It helped me a lot in starting my writing process.,5
writing-for-children,"This course has helped me to really tap into my creative side. Granted it is a course for learning to write for young readers, you can also learn how to write for an older audience as well. Thank you for offering this course.",5
writing-for-children,"Very detailed, descriptive and knowledgeable videos. The two resource persons are excellent at their jobs. Thank you for improving my knowledge on writing.",5
writing-for-children,"The last two weeks of this course held great information. However, the first three weeks seemed to lack focus.",3
writing-for-children,"Good videos but strucural info and help. Unfortunately , for me it wasnÂ´t very exciting or motivating and perhaps that is because of my own interests.",3
writing-for-children,Really helpful course for beginner writers - and particularly those looking to write for our youngest readers.,5
writing-for-children,"A great tool for beginner writes, but not very good at showing you how to write SPECIFICALLY for children.",4
writing-for-children,Wonderful!,5
writing-for-children,The instructors are great and the interviews are very useful. I would have liked to learn about tone and pacing of the stories. Is there a common structure (at least a basic one that we can later break?). Hollywood uses the three-act structure. Is this also useful for stories for young readers?I learned a lot but perhaps there should be a second course. I'd be interested.,4
writing-for-children,Its laid out nicely with just enough to,5
writing-for-children,I completed this course 100. I feel I never get publish with all the courses I taken every where. So I keep my treasure chest for later.,5
writing-for-children,I highly recommend this course,5
writing-for-children,"I am loving this course and it feels liberating to write again, after so many months of idleness.",4
writing-for-children,It's just beautiful!,5
writing-for-children,Great introductory course! My writing improved tremendously and the interaction with other people was amazing.,5
writing-for-children,I learned some helpful tips on how to edit and how to better structure a story. But there were assignments particularly on the last two that should have used assignment two or three.,4
writing-for-children,"Excellent. Thanks to the professors' guidance, I wrote a children's picture book and have submitted my manuscript to a local publisher. Cross my fingers and toes for good measure!",5
writing-for-children,"Great introductory course for writing for children. Comprehensive topic coverage, however not too much detail.",4
writing-for-children,Very helpful and informative for aspiring writers!,5
writing-for-children,Wonderful to see and hear so many different authors giving advice and being able to learn from them. The instructors were well spoken and neatly organized or an online audience. Definitely a treat for the unpublished and aspiring authors. New tips for old dogs and pups. You can have others review your writing style and format. The only problems you may run into might be the students submitting for review.,4
writing-for-children,This course was excellent and helped me alot!!!!!,5
writing-for-children,"Awesome course, an incredible opportunity to polish writting skill and to meet some fellow writters.",5
writing-for-children,"Excellent course if you are a writer and don't know where to start and how to go on! Not only for young readers, in general!",5
writing-for-children,"Great, this course upgraded my view.",4
writing-for-children,Loved every minute of it.,5
writing-for-children,"I loved this course. Although I was familiar with a most of the topics already. I think from way back at school, and also from some reading on my own, but it has been a while, so it was good to go through it again. The assignments were really good. Week 5, about publishing, was what was most new to me. Would be nice if there's a follow-up course on 'Publishing'.One more thing, not sure why it's called 'Writing for young readers',.... I feel, there's not a lot specifically on writing for young readers.I'd say it's more like a (general) ""introduction to writing stories"". Still, this is a great course for anyone interested in starting to write.",5
writing-for-children,FantÃ¡stico! me ayudÃ³ mucho.,5
writing-for-children,"It so great that now we have chances to take part in such interesting and helpful courses. The thing I like most of all in your course is that is collaboration of many people, who have the same passion. It is very important! And it disciplines me a lot!:-)",5
writing-for-children,Excellent demonstration with the easiest method.,5
writing-for-children,This course is jam packed full of helpful information. I like how the instructor sits and looks at us (the leaner) and talks. It helps feeling relaxed while learning. I feel I have learned more with this method.,5
writing-for-children,An excellent and very motivational Module! Thank you!!!,5
writing-for-children,I just started this mook and have learned more than any other writing course I've taken on coursera.,5
writing-for-children,"I wanted this course to focus specifically on strategies for engaging young readers, but it did not. Additionally, the method of assignment sharing is a file upload/download dropbox. I had fully intended to participate until I saw that. As a MOOC, I realize that there could be any number of individuals registering for this course using false information and uploading nefarious scripts that could hijack my computer should I download something from here. No thanks, Coursera. Epic fail.",2
writing-for-children,Information presented was too basic.,2
writing-for-children,"Overall an enjoyable course. I do find that the evaluation rubrics provided were a little bit unsatisfactory. In addition to improved rubrics, clearer instructions on how to use the rubrics would have been helpful.",4
writing-for-children,A pretty basic but very enjoyable and thorough course in writing for younger readers. I really enjoyed my time on this course.,4
writing-for-children,Its intresting but often feels repetitive and more like advertising.,3
writing-for-children,"Basic course for budding writers.Good practice.Also, excellent interviews with other published writers, editors and playwrights. It was the highlight of the course for me.",4
writing-for-children,Love it!! It gives you the opportunity to explore your short story writing :),5
writing-for-children,The instructors are such good examples of kindness. I like the gentle and effective course. I plan to take it again!,5
writing-for-children,"This is a really nice course, it has actually help me grow in the way i write a story! There are many things i am taking away, key tips and suggestions. One thig that could be improved in this course was the assesment, noone has assesed my work becase of which my course it said to be incomplete. That could change, otherwise AWSOME!!!!",4
writing-for-children,Learning a lot in a simplified way. Well done!!,5
writing-for-children,I'm learning to write a book which is great.,4
writing-for-children,"Far too basic in content. It's clearly aimed at people with next to no experience at all on writing and publishing! However, it still is insightful and inspirational as, 'Writing for Young Readers' is taught by two established children writers and, packed with interviews of other writers from all around the world. A nice introduction but, just that -an introduction. If you have experience writing (for children or else)",3
writing-for-children,"This is a thorough and informative course which I greatly enjoyed, while learning many things that I did not know.",5
writing-for-children,Awesome! I have no words to say. I really learnt a lot things being a aspiring writer.,5
writing-for-children,"Very enriching. I learned very useful things about writing. I enjoyed the interviews as well! The thing I liked the most, that it made me write weekly!",5
writing-for-children,:D,5
writing-for-children,The first Coursera course that makes me want to be a better parent for my son!,5
writing-for-children,"Brilliant course to learn or refresh your writing skills. Great tips for editing and writing, too.",5
writing-for-children,Great course!,5
writing-for-children,"Excellent. Encouraging and informative. Interviews perhaps a little too long, could be edited down 25%, but not a big deal. Read some great stories as part of peer review.",5
writing-for-children,"This course is really meant for beginning writers for Young Readers. The information is good and at a pace that is easy to follow. If you are an advanced writer or have experience, it may not be as valuable for you. However, if you are just starting to look at becoming a professional, or have limited experience beyond writing for yourself, you will find this a very valuable learning experience.",4
writing-for-children,this is the most awesome writing course i have taken .... its fun...,5
writing-for-children,wonderful course. thank you,5
writing-for-children,Many more Handouts to refer can improve the course much better,4
writing-for-children,"Fun course for folks just learning about the process, and a good review for others who wrote at one point in their lives and desire to return but d",5
writing-for-children,Has many great tips for people who write or want to write.,5
writing-for-children,Really enjoying this class.,5
writing-for-children,"This course should be given a basic or starter level tag. Some of the videos are great, but they cover very basic: things like genre and narration. I thought the presenters/teachers were great, and I liked their author interviews. I wish there had been more writing assignments. I am very glad I took the course.",3
writing-for-children,I love this course. I learned a lot. It ignited my passion for writing again.,4
writing-for-children,Excellent course! I really enjoyed it. Thank you!,5
writing-for-children,I'm not even half way through it and I love it. Professor David Hill is enchanting.,5
writing-for-children,It's a nice course. Thanks to everyone in the course.,5
writing-for-children,"The course didn't feel as though it was aimed at a university level audience, which is what I expect from Coursera courses. I I did appreciate the prompt that the assignments gave me to actually sit down and write, but so far the feedback wasn't very helpful. I think that there should be much more guidance on how to give good feedback to peers. Reading a good number of submissions from members of the course, I didn't feel that this course gave them the practical skills needed for good prose, but w",2
writing-for-children,A very well structured and engaging course which provides thoughtful suggestions for being a successful writer for young readers.,5
writing-for-children,"I learned and enjoyed this course, I feel confident in my future writing and with the knowledge on how to continue. I am thankful for this opportunity",5
writing-for-children,"Seemingly straightforward, but packed with information. Sometimes it takes two listens to the videos to realize how much is being taught. Valuable information that moved me forward on my quest to be a published children's author.",5
writing-for-children,The interviews and course discussion are invaluable in this course.,3
writing-for-children,"The general advice given is very good and useful, and the section",4
writing-for-children,E,5
writing-for-children,These were very short lectures without a lot of content. For example the different kinds of publishing were described but no time was spent on how to evaluate publishers or how to decide what might work best for the author. The interviews with the published authors was by far the best part of this class and I enjoyed listening to them describe their writing lives.,2
writing-for-children,The course is helpful for begining writers. Thank you.,4
writing-for-children,interesting and clear !For all levels of EnglishGood experience,4
writing-for-children,This was a very engaging course. Well done Coursera!,5
writing-for-children,I enjoyed the course but I would prefered it to be longer. I found the second part more useful.,3
writing-for-children,"I want to give it 3 1/2 starts - sometimes the modules seem really segmented and you spend half the time repeating the same ideas or recapping the course material (that was new that week!).While the assessment tasks were great exercises, the fact that they're peer-reviewed means that the feedback you get is often unhelpful or poorly informed.It was a good course to do, but I don't think it's really going to change anyone's life (and I would encourage people to not take the peer feedback too seriously!).",3
writing-for-children,"Learnt a lot, lessons are on video and are extremely articulate so did not miss a word. Teachers are knowledgeable and down to the most important details, hence, the course is not too long, and doesn't take forever to complete. Amazing!",5
writing-for-children,Provides excellent information and encourages new writers to pursue their goals.,5
writing-for-children,Very good Training! Lots of examples and practical knowledge.,4
writing-for-children,"This was a very helpful course, as well as entertaining.",4
writing-for-children,I just love it.,5
writing-for-children,Great class!,4
writing-for-children,Very intetesting and complete. Would love a follow up. Didn't give 5 stars just because I think the course could have been even more specific about young readers target audience. Thank you.,4
writing-for-children,I have really enjoyed this course. It is very informative and inspiring! Not to mention that David Hill and Maria Gill both do an excellent job!,5
writing-for-children,It's perfect for teach beginning Children's book writers how to start writing,4
writing-for-children,"It's really great! More creative writing, please!!!",5
writing-for-children,"As a writer, this is a much needed course if you want to better yourself and learn the ropes on how to make a living as a writer.",5
writing-for-children,"The most fun a MOOC could possibly be. In addition to getting motivated to write, I've also found stuff to read by authors previously unknown to me.",5
writing-for-children,This is a great course that shows a path to those who want to get into writing. I enjoyed learning and the best part was the interviews with different authors across different countries. I will look forward to another courses with commonwealth education trust. Thank you.,5
writing-for-children,I simply love this course! There should be more writing courses on Coursera because this one has been very helpful and insightful for aspiring writers like me!,5
writing-for-children,"I learned a lot of interesting things. Both Maria and David were great teachers: they spoke clearly, making examples and trying to speak as slowly as possible (which is good for a not native english speaker as myself). The interviews were another interesting addition to the course, as the peer reviews: they were not created or structured to lead to failure but to selfimprovement an improvement trough other's advices. It was great. I hope they'll make another course like this in the future, it would totally have my enrollment.Thank you, to the both of you, for the things you taught me!",5
writing-for-children,A well designed course. I am learning a lot and improving my writing skills.,5
writing-for-children,"I loved the non-UK / American basis for the writing and the study texts: fascinating reads and great eye openers to other styles and languages. Such a rich source! The videos and interviews were great and I loved the transcriptions - they made life so much easier to make notes and annotate from.The main issue I have is with the 'peer' marked work throughout the course. I feel this was meant to be a collaborative tool for us to use, but instead turned out to be a rather awkward device. Some students gave leeway to the 500 words limit; others not. I was failed because my explanatory note - not the piece itself, just a note for context - took me 34 words over. How pedantic was that reader? Another piece I read was over 2000 words long and had obviously been taken from some other assignment: it barely fit the study brief. Additionally, are non English speaking students penalised by having to write in English? Grammar and syntax in the west is very different depending on the country you come from - German syntax vs Italian vs English. All are different. How can I be fairly marked if the reader of my work has English as a second / third language? By that same token, can I really pass a student who has met the course criteria, yet has mis-spelled many words, has little or no punctuation and has jumbled tenses all over the place. This needs to be sorted out I feel, as it has marred this course for me. I don't feel it gave an even playing field to all. Thank you for the opportunity though, I did enjoy it!",3
writing-for-children,"oka, needs more fun",1
writing-for-children,Amazing. Very useful. Almost perfect.,5
writing-for-children,"Very helpful, this course show me that I'm not alone in this path. There are many people with same difficulties and devotion to make their ideas to come in to a fabulous books. thank you for this tool",5
writing-for-children,Very good course I learned so many helpful things. The teachers did their best to make the course entertaining and helpful. Thank you Maria and David!,5
writing-for-children,It was good tips. it has really interesting interviews. It was been really positive experience and encouraging to keep writing.,4
writing-for-children,Very cool easy going course. The videos are short and to the point and the authors in it speak clearly and are easy to understand and follow. The assignments are great fun to do and the community and forms are friendly. If you have an interest in writing in general and want to start writing I'd recommend it as it's good way to get started.,5
writing-for-children,"This is a fantastic course, it covers a lot of ground, it takes you through the entire process from generating story ideas to submitting your work to publishers. I gained a lot from doing it. The peer feedback system is effective and useful. Thank you for giving us the opportunity to take this course!",5
writing-for-children,Great course!,5
writing-for-children,"I loved this course. It was the first course where you need to interact with other course takers. I love it that you give feedback to each other. And the teachers are great. The lesions are simple, very clear and helpful. For me the way of teaching and teachers capture my attention.",5
writing-for-children,Inspiring!,5
writing-for-children,"Wow, really eye opening",5
writing-for-children,"This course is excellent, the content is rich, the videos are amusing and helpful, the interviews are just great. Thank you so much for such a high quality course!",5
writing-for-children,Such an enlightening and inspiring course!,5
writing-for-children,"Whether you are new to writing or looking for a new way to approach writing, take this course. The short writing exercises work so well with the video lectures.",5
writing-for-children,"It is perfect for beginners, but if you're an experienced writer you might be looking for something a little more challenging.",3
writing-for-children,"I loved the course. It was very informative and the interviews with authors were very special. I hope there will other courses for writers, new and accomplished, in the future.Thank you very much for taking time to put the course together.",5
writing-for-children,"An excellent course. The inclusion of excerpts allows one to develop a greater understanding of the different topics dealt in the MOOC. Also, several excerpts are from stories written by authors based in different continents; this makes reading the excerpts all the more interesting. Also, the course allows one to adjust the deadlines for submitting assignments, which is a good thing.",4
writing-for-children,great class! thank you for teaching it.,5
writing-for-children,What a fun course! I never knew I could write. I can't wait to get my first book published!,5
writing-for-children,"I really enjoyed this course! It has a very fun approach to writing for beginners, as well as having some interesting insights (I think) for those who are already experienced.",5
writing-for-children,"Wonderfull course, unlocks all our creativity!!",5
writing-for-children,Awesome :) Very interactive,5
writing-for-children,"Thoroughly enjoyed this course, it was really interesting and broken down into small, manageable chunks.",5
writing-for-children,Lovely course... the faculty was fantastic and guests,5
writing-for-children,"It gives helpful and easy to understand information about writing children's books. It also includes helpful documents to edit and proofread your writing, how to get published, writing query letters and advice from current authors about all of the above. You are able to write short pieces of work and have them reviewed.",5
writing-for-children,Very nice course! It makes me finally start writing things instead of reading books about how to do the writing. And it is definately a great course with so many writers' interview and techniques. Reading other's assignments is also great.,5
writing-for-children,Great introductory course that covers all the basics and doesnâ€™t drag on.,5
writing-for-children,This is just what I looking for. It is very insightful and encouraging.,5
writing-for-children,Great class!!!!,5
writing-for-children,Very informative.,5
